"","video","corpus","utt.num","speech.act","elicit.action","parent.exec","child.exec","action.has","event.start","event.end","Key","VerbOnset","age_months","age_group","is.imperative","age_scaled"
"1420","J12","J",401,"interrogative",1,0,"1","1","992592","993026","J12401","993.324925",18.5,19,"FALSE",4.29389711324944
"1421","J12","J",408,"interrogative",1,0,"0","0","1022088","1027983","J12408","1011.2082235",18.5,19,"FALSE",4.29389711324944
"1422","J12","J",410,"interrogative",1,1,"0","1","1022088","1027983","J12410","1017.474126",18.5,19,"FALSE",4.29389711324944
"1423","J12","J",414,"declarative",1,1,"0","1","1022088","1032448","J12414","1021.4594825",18.5,19,"FALSE",4.29389711324944
"1424","J12","J",415,"interrogative",1,0,"0","0",NA,NA,"J12415","1023.019989",18.5,19,"FALSE",4.29389711324944
"1425","J12","J",416,"imperative",1,0,"0","0",NA,NA,"J12416","1024.9158755",18.5,19,"TRUE",4.29389711324944
"1426","J12","J",417,"interrogative",1,0,"0","0",NA,NA,"J12417","1026.6714665",18.5,19,"FALSE",4.29389711324944
"1427","J12","J",419,"interrogative",1,0,"0","0",NA,NA,"J12419","1030.293863",18.5,19,"FALSE",4.29389711324944
"1428","J12","J",421,"imperative",1,0,"0","0",NA,NA,"J12421","1034.9553105",18.5,19,"TRUE",4.29389711324944
"1429","J12","J",422,"imperative",1,NA,NA,"0",NA,NA,"J12422","1037.190203",18.5,19,"TRUE",4.29389711324944
"1430","J12","J",422,"imperative",1,NA,NA,"0",NA,NA,"J12422","1037.190203",18.5,19,"TRUE",4.29389711324944
"1431","J12","J",423,"interrogative",1,0,"0","0",NA,NA,"J12423","1039.404",18.5,19,"FALSE",4.29389711324944
"1432","J12","J",425,"interrogative",1,0,"1","1","1051751","1053612","J12425","1042.8882425",18.5,19,"FALSE",4.29389711324944
"1433","J12","J",426,"interrogative",1,0,"1","1","1047147","1052786","J12426","1045.039995",18.5,19,"FALSE",4.29389711324944
"1434","J12","J",428,"interrogative",1,0,"1","1","1047147","1052786","J12428","1048.672379",18.5,19,"FALSE",4.29389711324944
"1435","J12","J",435,"imperative",1,0,"0","0",NA,NA,"J12435","1059.364522",18.5,19,"TRUE",4.29389711324944
"1436","J12","J",441,"imperative",1,0,"1","1","1070270","1071538","J12441","1066.7803005",18.5,19,"TRUE",4.29389711324944
"1437","J12","J",442,"imperative",1,0,"1","1","1070270","1071538","J12442","1069.1502855",18.5,19,"TRUE",4.29389711324944
"1438","J12","J",447,"interrogative",1,0,"0","0",NA,NA,"J12447","1075.394518",18.5,19,"FALSE",4.29389711324944
"1439","J12","J",448,"imperative",1,0,"1","1","1086720","1089923","J12448","1083.064332",18.5,19,"TRUE",4.29389711324944
"1440","J12","J",452,"interrogative",1,0,"0","0",NA,NA,"J12452",NA,18.5,19,"FALSE",4.29389711324944
"1441","J12","J",453,"imperative",1,0,"1","1","1100033","1104137","J12453",NA,18.5,19,"TRUE",4.29389711324944
"1442","J12","J",454,"imperative",1,0,"0","0",NA,NA,"J12454","1099.832104",18.5,19,"TRUE",4.29389711324944
"1443","J12","J",455,"interrogative",1,0,"1","1","1101534","1104704","J12455","1103.710633",18.5,19,"FALSE",4.29389711324944
"1444","J12","J",457,"imperative",1,0,"0","0",NA,NA,"J12457","1107.1546505",18.5,19,"TRUE",4.29389711324944
"1445","J12","J",460,"interrogative",1,0,"1","1","1112112","1116149","J12460","1112.494008",18.5,19,"FALSE",4.29389711324944
"1446","J12","J",461,"imperative",1,0,"1","1","1119819","1124524","J12461","1116.973744",18.5,19,"TRUE",4.29389711324944
"1447","J12","J",462,"imperative",1,0,"1","1","1119819","1124524","J12462","1118.843244",18.5,19,"TRUE",4.29389711324944
"1448","J12","J",464,"imperative",1,0,"1","1","1119819","1124524","J12464","1121.17914205",18.5,19,"TRUE",4.29389711324944
"1449","J12","J",467,"imperative",1,0,"1","1","1119819","1124524","J12467","1125.4806975",18.5,19,"TRUE",4.29389711324944
"1450","J12","J",472,"imperative",1,0,"0","0",NA,NA,"J12472","1135.035501",18.5,19,"TRUE",4.29389711324944
"1451","J12","J",473,"imperative",1,0,"0","0",NA,NA,"J12473","1141.233385",18.5,19,"TRUE",4.29389711324944
"1452","J12","J",478,"interrogative",1,0,"0","0",NA,NA,"J12478","1157.6314925",18.5,19,"FALSE",4.29389711324944
"1453","J12","J",483,"interrogative",1,0,"1","1","1162929","1169636","J12483","1163.4272385",18.5,19,"FALSE",4.29389711324944
"1454","J12","J",485,"interrogative",1,0,"1","1","1173106","1176943","J12485","1168.8158915",18.5,19,"FALSE",4.29389711324944
"1455","J12","J",490,"imperative",1,0,"0","0",NA,NA,"J12490","1174.8488425",18.5,19,"TRUE",4.29389711324944
"1456","J12","J",491,"imperative",1,0,"0","0",NA,NA,"J12491","1175.645284",18.5,19,"TRUE",4.29389711324944
"1457","J12","J",493,"imperative",1,0,"0","0",NA,NA,"J12493","1184.422237",18.5,19,"TRUE",4.29389711324944
"1458","J12","J",497,"interrogative",1,0,"0","0",NA,NA,"J12497","1194.6453075",18.5,19,"FALSE",4.29389711324944
"1459","J12","J",499,"imperative",1,0,"0","0",NA,NA,"J12499","1199.1002525",18.5,19,"TRUE",4.29389711324944
"1460","J12","J",500,"interrogative",1,0,"0","0",NA,NA,"J12500","1202.7222575",18.5,19,"FALSE",4.29389711324944
"1461","J12","J",502,"interrogative",1,NA,NA,"1","1224624","1227427","J12502","1205.0288275",18.5,19,"FALSE",4.29389711324944
"1462","J12","J",502,"interrogative",1,NA,NA,"0",NA,NA,"J12502","1205.0288275",18.5,19,"FALSE",4.29389711324944
"1463","J12","J",507,"interrogative",1,0,"0","0",NA,NA,"J12507","1216.3173715",18.5,19,"FALSE",4.29389711324944
"1464","J12","J",509,"interrogative",1,0,"1","1","1219686","1224024","J12509","1218.346815",18.5,19,"FALSE",4.29389711324944
"1465","J12","J",512,"interrogative",1,0,"0","0",NA,NA,"J12512","1175.57708",18.5,19,"FALSE",4.29389711324944
"1466","J12","J",513,"interrogative",1,0,"0","0",NA,NA,"J12513","1226.87236",18.5,19,"FALSE",4.29389711324944
"1467","J12","J",514,"interrogative",1,0,"0","0",NA,NA,"J12514","1229.2349295",18.5,19,"FALSE",4.29389711324944
"1468","J12","J",515,"imperative",1,0,"0","0",NA,NA,"J12515","1230.529581",18.5,19,"TRUE",4.29389711324944
"1469","J12","J",517,"imperative",1,0,"0","0",NA,NA,"J12517","1246.3276195",18.5,19,"TRUE",4.29389711324944
"1470","J12","J",518,"interrogative",1,0,"1","1","1254921","1259159","J12518","1251.0455665",18.5,19,"FALSE",4.29389711324944
"1471","J12","J",519,"interrogative",1,0,"1","1","1254921","1259159","J12519","1252.869407",18.5,19,"FALSE",4.29389711324944
"1472","J12","J",520,"imperative",1,0,"0","0",NA,NA,"J12520","1254.013755",18.5,19,"TRUE",4.29389711324944
"1473","J12","J",521,"imperative",1,0,"0","0",NA,NA,"J12521","1255.06362",18.5,19,"TRUE",4.29389711324944
"1474","J12","J",522,"imperative",1,0,"0","0",NA,NA,"J12522","1255.7543615",18.5,19,"TRUE",4.29389711324944
"1475","J12","J",523,"interrogative",1,0,"0","0",NA,NA,"J12523","1256.881139",18.5,19,"FALSE",4.29389711324944
"1476","J12","J",524,"imperative",1,0,"0","0",NA,NA,"J12524","1259.916323",18.5,19,"TRUE",4.29389711324944
"1477","J12","J",527,"imperative",1,0,"0","0",NA,NA,"J12527","1267.622969",18.5,19,"TRUE",4.29389711324944
"1478","J12","J",529,"imperative",1,0,"0","0",NA,NA,"J12529","1271.5399475",18.5,19,"TRUE",4.29389711324944
"1479","J12","J",530,"imperative",1,0,"0","0",NA,NA,"J12530","1278.1661435",18.5,19,"TRUE",4.29389711324944
"1480","J12","J",539,"interrogative",1,0,"0","0",NA,NA,"J12539","1290.1776875",18.5,19,"FALSE",4.29389711324944
"1481","J12","J",541,"imperative",1,0,"0","0",NA,NA,"J12541","1295.761502",18.5,19,"TRUE",4.29389711324944
"1482","J12","J",542,"imperative",1,0,"0","0",NA,NA,"J12542","1298.158963",18.5,19,"TRUE",4.29389711324944
"1483","J12","J",543,"interrogative",1,0,"0","0",NA,NA,"J12543","1299.4775025",18.5,19,"FALSE",4.29389711324944
"1484","J12","J",544,"imperative",1,0,"0","0",NA,NA,"J12544","1301.4181125",18.5,19,"TRUE",4.29389711324944
"1485","J12","J",549,"interrogative",1,0,"0","0",NA,NA,"J12549","1310.1675395",18.5,19,"FALSE",4.29389711324944
"1486","J12","J",550,"interrogative",1,NA,NA,"1","1306673","1310610","J12550","1312.504742",18.5,19,"FALSE",4.29389711324944
"1487","J12","J",550,"interrogative",1,NA,NA,"1","1314314","1315782","J12550","1312.504742",18.5,19,"FALSE",4.29389711324944
"1488","J12","J",553,"interrogative",1,0,"0","0",NA,NA,"J12553","1318.132357",18.5,19,"FALSE",4.29389711324944
"1489","J12","J",559,"interrogative",1,0,"0","0",NA,NA,"J12559","1343.7601205",18.5,19,"FALSE",4.29389711324944
"1490","J12","J",560,"interrogative",1,0,"0","0",NA,NA,"J12560","1345.936282",18.5,19,"FALSE",4.29389711324944
"1491","J12","J",571,"interrogative",1,0,"1","1","1375942","1388124","J12571","1377.163471",18.5,19,"FALSE",4.29389711324944
"1492","J12","J",584,"interrogative",1,0,"1","1","1435769","1431164","J12584","1421.529954",18.5,19,"FALSE",4.29389711324944
"1493","J12","J",585,"interrogative",1,0,"1","1","1435769","1431164","J12585","1423.307886",18.5,19,"FALSE",4.29389711324944
"1494","J12","J",586,"interrogative",1,0,"1","1","1435769","1431164","J12586","1423.0626895",18.5,19,"FALSE",4.29389711324944
"1495","J12","J",591,"interrogative",1,0,"0","0",NA,NA,"J12591","1438.4432435",18.5,19,"FALSE",4.29389711324944
"1496","J12","J",592,"interrogative",1,0,"0","0",NA,NA,"J12592","1445.911646",18.5,19,"FALSE",4.29389711324944
"1497","J12","J",593,"interrogative",1,0,"0","0",NA,NA,"J12593","1447.0738975",18.5,19,"FALSE",4.29389711324944
"1498","J12","J",594,"interrogative",1,0,"1","1","1453186","1459563","J12594","1449.13788",18.5,19,"FALSE",4.29389711324944
"1499","J12","J",599,"interrogative",1,0,"0","0",NA,NA,"J12599","1461.3219405",18.5,19,"FALSE",4.29389711324944
"1500","J13","J",12,NA,1,0,"1","1","23790","25358","J1312",NA,12,12,"FALSE",-2.20610288675056
"1501","J13","J",21,NA,1,0,"0","0",NA,NA,"J1321",NA,12,12,"FALSE",-2.20610288675056
"1502","J13","J",22,NA,1,0,"0","0",NA,NA,"J1322",NA,12,12,"FALSE",-2.20610288675056
"1503","J13","J",23,NA,1,0,"0","0",NA,NA,"J1323",NA,12,12,"FALSE",-2.20610288675056
"1504","J13","J",24,NA,1,0,"0","0",NA,NA,"J1324",NA,12,12,"FALSE",-2.20610288675056
"1505","J13","J",32,NA,1,0,"0","0",NA,NA,"J1332",NA,12,12,"FALSE",-2.20610288675056
"1506","J13","J",45,NA,1,0,"1","1","140874","147113","J1345",NA,12,12,"FALSE",-2.20610288675056
"1507","J13","J",55,NA,1,0,"1","1","161061","161636","J1355",NA,12,12,"FALSE",-2.20610288675056
"1508","J13","J",71,NA,1,NA,NA,NA,NA,NA,"J1371",NA,12,12,"FALSE",-2.20610288675056
"1509","J13","J",72,NA,1,0,"0","0",NA,NA,"J1372",NA,12,12,"FALSE",-2.20610288675056
"1510","J13","J",73,NA,1,0,"0","0",NA,NA,"J1373",NA,12,12,"FALSE",-2.20610288675056
"1511","J13","J",74,NA,1,0,"0","0",NA,NA,"J1374",NA,12,12,"FALSE",-2.20610288675056
"1512","J13","J",76,NA,1,0,"0","0",NA,NA,"J1376",NA,12,12,"FALSE",-2.20610288675056
"1513","J13","J",77,NA,1,0,"0","0",NA,NA,"J1377",NA,12,12,"FALSE",-2.20610288675056
"1514","J13","J",79,NA,1,0,"0","0",NA,NA,"J1379",NA,12,12,"FALSE",-2.20610288675056
"1515","J13","J",80,NA,1,0,"0","0",NA,NA,"J1380",NA,12,12,"FALSE",-2.20610288675056
"1516","J13","J",81,NA,1,0,"1","1","231064","239939","J1381",NA,12,12,"FALSE",-2.20610288675056
"1517","J13","J",82,NA,1,0,"1","1",NA,NA,"J1382",NA,12,12,"FALSE",-2.20610288675056
"1518","J13","J",83,NA,1,0,"1","1",NA,NA,"J1383",NA,12,12,"FALSE",-2.20610288675056
"1519","J13","J",84,NA,1,0,"1","1",NA,NA,"J1384",NA,12,12,"FALSE",-2.20610288675056
"1520","J13","J",90,NA,1,0,"1","1",NA,NA,"J1390",NA,12,12,"FALSE",-2.20610288675056
"1521","J13","J",91,NA,1,0,"1","1",NA,NA,"J1391",NA,12,12,"FALSE",-2.20610288675056
"1522","J13","J",95,NA,1,0,"1","1",NA,NA,"J1395",NA,12,12,"FALSE",-2.20610288675056
"1523","J13","J",99,NA,1,0,"1","1",NA,NA,"J1399",NA,12,12,"FALSE",-2.20610288675056
"1524","J13","J",100,NA,1,0,"1","1",NA,NA,"J13100",NA,12,12,"FALSE",-2.20610288675056
"1525","J13","J",105,NA,1,0,"0","0",NA,NA,"J13105",NA,12,12,"FALSE",-2.20610288675056
"1526","J13","J",106,NA,1,0,"0","0",NA,NA,"J13106",NA,12,12,"FALSE",-2.20610288675056
"1527","J13","J",107,NA,1,0,"0","0",NA,NA,"J13107",NA,12,12,"FALSE",-2.20610288675056
"1528","J13","J",111,NA,1,0,"0","0",NA,NA,"J13111",NA,12,12,"FALSE",-2.20610288675056
"1529","J13","J",120,NA,1,1,"0","1","334367","335101","J13120",NA,12,12,"FALSE",-2.20610288675056
"1530","J13","J",125,NA,1,0,"1","1",NA,NA,"J13125",NA,12,12,"FALSE",-2.20610288675056
"1531","J13","J",126,NA,1,0,"0","0",NA,NA,"J13126",NA,12,12,"FALSE",-2.20610288675056
"1532","J13","J",127,NA,1,0,"0","0",NA,NA,"J13127",NA,12,12,"FALSE",-2.20610288675056
"1533","J13","J",128,NA,1,0,"1","1","366366","367200","J13128",NA,12,12,"FALSE",-2.20610288675056
"1534","J13","J",130,NA,1,1,"0","1","365457","368282","J13130",NA,12,12,"FALSE",-2.20610288675056
"1535","J13","J",132,NA,1,0,"0","0",NA,NA,"J13132",NA,12,12,"FALSE",-2.20610288675056
"1536","J13","J",137,NA,1,0,"0","0",NA,NA,"J13137",NA,12,12,"FALSE",-2.20610288675056
"1537","J13","J",153,NA,1,0,"0","0",NA,NA,"J13153",NA,12,12,"FALSE",-2.20610288675056
"1538","J13","J",249,NA,1,0,"1","1","654923","660384","J13249",NA,12,12,"FALSE",-2.20610288675056
"1539","J13","J",251,NA,1,0,"1","1","654923","660384","J13251",NA,12,12,"FALSE",-2.20610288675056
"1540","J13","J",263,NA,1,0,"1","1","683924","693324","J13263",NA,12,12,"FALSE",-2.20610288675056
"1541","J13","J",298,NA,1,0,"1","1","813346","814581","J13298",NA,12,12,"FALSE",-2.20610288675056
"1542","J13","J",299,NA,1,0,"1","1","813346","814581","J13299",NA,12,12,"FALSE",-2.20610288675056
"1543","J13","J",300,NA,1,0,"1","1","813346","814581","J13300",NA,12,12,"FALSE",-2.20610288675056
"1544","J13","J",303,NA,1,0,"0","0",NA,NA,"J13303",NA,12,12,"FALSE",-2.20610288675056
"1545","J13","J",313,NA,1,0,"0","0",NA,NA,"J13313",NA,12,12,"FALSE",-2.20610288675056
"1546","J13","J",314,NA,1,0,"0","0",NA,NA,"J13314",NA,12,12,"FALSE",-2.20610288675056
"1547","J13","J",315,NA,1,0,"0","0",NA,NA,"J13315",NA,12,12,"FALSE",-2.20610288675056
"1548","J13","J",316,NA,1,0,"0","0",NA,NA,"J13316",NA,12,12,"FALSE",-2.20610288675056
"1549","J13","J",317,NA,1,0,"0","0",NA,NA,"J13317",NA,12,12,"FALSE",-2.20610288675056
"1550","J13","J",321,NA,1,0,"1","1","860593","862228","J13321",NA,12,12,"FALSE",-2.20610288675056
"1551","J13","J",322,NA,1,0,"1","1","860593","862228","J13322",NA,12,12,"FALSE",-2.20610288675056
"1552","J13","J",323,NA,1,0,"1","1","860593","862228","J13323",NA,12,12,"FALSE",-2.20610288675056
"1553","J13","J",330,NA,1,0,"0","0",NA,NA,"J13330",NA,12,12,"FALSE",-2.20610288675056
"1554","J13","J",331,NA,1,0,"0","0",NA,NA,"J13331",NA,12,12,"FALSE",-2.20610288675056
"1555","J13","J",334,NA,1,0,"0","0",NA,NA,"J13334",NA,12,12,"FALSE",-2.20610288675056
"1556","J13","J",335,NA,1,0,"0","0",NA,NA,"J13335",NA,12,12,"FALSE",-2.20610288675056
"1557","J13","J",342,NA,1,0,"0","0",NA,NA,"J13342",NA,12,12,"FALSE",-2.20610288675056
"1558","J13","J",371,NA,1,0,"0","0",NA,NA,"J13371",NA,12,12,"FALSE",-2.20610288675056
"1559","J13","J",376,NA,1,0,"0","0",NA,NA,"J13376",NA,12,12,"FALSE",-2.20610288675056
"1560","J13","J",378,NA,1,0,"0","0",NA,NA,"J13378",NA,12,12,"FALSE",-2.20610288675056
"1561","J13","J",379,NA,1,0,"0","0",NA,NA,"J13379",NA,12,12,"FALSE",-2.20610288675056
"1562","J13","J",420,NA,1,NA,NA,NA,NA,NA,"J13420",NA,12,12,"FALSE",-2.20610288675056
"1563","J13","J",435,NA,1,NA,NA,NA,NA,NA,"J13435",NA,12,12,"FALSE",-2.20610288675056
"1564","J13","J",444,NA,1,0,"0","0",NA,NA,"J13444",NA,12,12,"FALSE",-2.20610288675056
"1565","J13","J",455,NA,1,1,"0","1","1191157","1197864","J13455",NA,12,12,"FALSE",-2.20610288675056
"1566","J13","J",488,NA,1,0,"0","0",NA,NA,"J13488",NA,12,12,"FALSE",-2.20610288675056
"1567","J13","J",520,NA,1,NA,NA,"1",NA,NA,"J13520",NA,12,12,"FALSE",-2.20610288675056
"1568","J13","J",532,NA,1,0,"0","0",NA,NA,"J13532",NA,12,12,"FALSE",-2.20610288675056
"1569","J13","J",540,NA,1,0,"0","0",NA,NA,"J13540",NA,12,12,"FALSE",-2.20610288675056
"1570","J13","J",545,NA,1,0,"0","0",NA,NA,"J13545",NA,12,12,"FALSE",-2.20610288675056
"1571","J13","J",548,NA,1,NA,NA,"0",NA,NA,"J13548",NA,12,12,"FALSE",-2.20610288675056
"1572","J13","J",548,NA,1,NA,NA,"0",NA,NA,"J13548",NA,12,12,"FALSE",-2.20610288675056
"1573","J13","J",549,NA,1,0,"0","0",NA,NA,"J13549",NA,12,12,"FALSE",-2.20610288675056
"1574","J13","J",576,NA,1,0,"0","0",NA,NA,"J13576",NA,12,12,"FALSE",-2.20610288675056
"1575","J13","J",577,NA,1,0,"0","0",NA,NA,"J13577",NA,12,12,"FALSE",-2.20610288675056
"1576","J13","J",612,NA,1,0,"1","1","1640373","1647280","J13612",NA,12,12,"FALSE",-2.20610288675056
"1577","J13","J",613,NA,1,0,"1","1","1640373","1647280","J13613",NA,12,12,"FALSE",-2.20610288675056
"1578","J13","J",634,NA,1,0,"0","0",NA,NA,"J13634",NA,12,12,"FALSE",-2.20610288675056
"1579","J13","J",635,NA,1,0,"0","0",NA,NA,"J13635",NA,12,12,"FALSE",-2.20610288675056
"1580","J13","J",638,NA,1,0,"0","0",NA,NA,"J13638",NA,12,12,"FALSE",-2.20610288675056
"1581","J13","J",639,NA,1,0,"0","0",NA,NA,"J13639",NA,12,12,"FALSE",-2.20610288675056
"1582","J13","J",646,NA,1,0,"1","1","1741541","1742334","J13646",NA,12,12,"FALSE",-2.20610288675056
"1583","J13","J",647,NA,1,0,"1","1","1747036","1748334","J13647",NA,12,12,"FALSE",-2.20610288675056
"1584","J13","J",648,NA,1,0,"1","1","1747036","1748334","J13648",NA,12,12,"FALSE",-2.20610288675056
"1585","J13","J",649,NA,1,0,"1","1","1747036","1748334","J13649",NA,12,12,"FALSE",-2.20610288675056
"1586","J13","J",650,NA,1,0,"1","1","1747036","1748334","J13650",NA,12,12,"FALSE",-2.20610288675056
"1587","J13","J",660,NA,1,0,"0","0",NA,NA,"J13660",NA,12,12,"FALSE",-2.20610288675056
"1588","J13","J",661,NA,1,0,"0","0",NA,NA,"J13661",NA,12,12,"FALSE",-2.20610288675056
"1589","J13","J",675,NA,1,0,"1","1","1820653","1821988","J13675",NA,12,12,"FALSE",-2.20610288675056
"1590","J13","J",683,NA,1,0,"1","1","1860994","1864465","J13683",NA,12,12,"FALSE",-2.20610288675056
"1591","J13","J",684,NA,1,0,"1","1","1860994","1864465","J13684",NA,12,12,"FALSE",-2.20610288675056
"1592","J16","J",53,"interrogative",1,0,"1","1","76843","84884","J1653",NA,21,19,"FALSE",6.79389711324944
"1593","J16","J",84,"interrogative",1,0,"1","1","129696","130096","J1684","129.7205095",21,19,"FALSE",6.79389711324944
"1594","J16","J",85,"interrogative",1,0,"1","1","129696","130096","J1685","130.371176",21,19,"FALSE",6.79389711324944
"1595","J16","J",86,"interrogative",1,0,"1","1","129696","130096","J1686","131.4881475",21,19,"FALSE",6.79389711324944
"1596","J16","J",113,"interrogative",1,NA,NA,"1","167200","168034","J16113","168.183955",21,19,"FALSE",6.79389711324944
"1597","J16","J",147,"interrogative",1,0,"1","1","259192","2598598","J16147","256.779032",21,19,"FALSE",6.79389711324944
"1598","J16","J",148,"interrogative",1,0,"1","1","259192","2598598","J16148","259.31507",21,19,"FALSE",6.79389711324944
"1599","J16","J",301,"interrogative",1,0,"1","1","578611","695995","J16301",NA,21,19,"FALSE",6.79389711324944
"1600","J16","J",329,"interrogative",1,1,"1","1","701735","735669","J16329",NA,21,19,"FALSE",6.79389711324944
"1601","J16","J",330,"interrogative",1,1,"1","1","701735","735669","J16330",NA,21,19,"FALSE",6.79389711324944
"1602","J16","J",333,"declarative",1,1,"1","1","701735","735669","J16333",NA,21,19,"FALSE",6.79389711324944
"1603","J16","J",363,"interrogative",1,0,"0","0",NA,NA,"J16363","755.626493",21,19,"FALSE",6.79389711324944
"1604","J16","J",365,"declarative",1,0,"0","0",NA,NA,"J16365","758.56991",21,19,"FALSE",6.79389711324944
"1605","J16","J",366,"declarative",1,0,"0","0",NA,NA,"J16366","759.551231",21,19,"FALSE",6.79389711324944
"1606","J16","J",380,"interrogative",1,0,"0","0",NA,NA,"J16380","789.090322",21,19,"FALSE",6.79389711324944
"1607","J16","J",381,"interrogative",1,0,"0","0",NA,NA,"J16381","790.128981",21,19,"FALSE",6.79389711324944
"1608","J16","J",382,"interrogative",1,0,"0","0",NA,NA,"J16382","793.146602",21,19,"FALSE",6.79389711324944
"1609","J16","J",382,"interrogative",1,0,"0","0",NA,NA,"J16382","793.146602",21,19,"FALSE",6.79389711324944
"1610","J16","J",383,"interrogative",1,0,"0","0",NA,NA,"J16383","796.503896",21,19,"FALSE",6.79389711324944
"1611","J16","J",385,"interrogative",1,0,"0","0",NA,NA,"J16385","799.453477",21,19,"FALSE",6.79389711324944
"1612","J16","J",389,"interrogative",1,0,"0","0",NA,NA,"J16389","806.419736",21,19,"FALSE",6.79389711324944
"1613","J16","J",389,"interrogative",1,0,"0","0",NA,NA,"J16389","806.419736",21,19,"FALSE",6.79389711324944
"1614","J16","J",398,"interrogative",1,0,"1","1","820597","821121","J16398","819.755368",21,19,"FALSE",6.79389711324944
"1615","J16","J",405,"interrogative",1,0,"0","0",NA,NA,"J16405","828.933878",21,19,"FALSE",6.79389711324944
"1616","J16","J",407,"interrogative",1,0,"0","0",NA,NA,"J16407","831.547774",21,19,"FALSE",6.79389711324944
"1617","J16","J",408,"interrogative",1,0,"0","0",NA,NA,"J16408","832.62205",21,19,"FALSE",6.79389711324944
"1618","J16","J",409,"interrogative",1,0,"0","0",NA,NA,"J16409","836.229685",21,19,"FALSE",6.79389711324944
"1619","J16","J",410,"interrogative",1,0,"0","0",NA,NA,"J16410","837.329941",21,19,"FALSE",6.79389711324944
"1620","J16","J",414,"interrogative",1,0,"0","0",NA,NA,"J16414","841.235439",21,19,"FALSE",6.79389711324944
"1621","J16","J",421,"interrogative",1,0,"1","1","852152","862195","J16421","853.369106",21,19,"FALSE",6.79389711324944
"1622","J16","J",463,"interrogative",1,0,"1","1","932599","934668","J16463","924.445923",21,19,"FALSE",6.79389711324944
"1623","J16","J",495,"interrogative",1,0,"1","1","1003253","1004604","J16495","1002.842287",21,19,"FALSE",6.79389711324944
"1624","J16","J",498,"interrogative",1,0,"1","0",NA,NA,"J16498","1012.865105",21,19,"FALSE",6.79389711324944
"1625","J16","J",501,"interrogative",1,NA,NA,"1","1020186","1023256","J16501","1015.107579",21,19,"FALSE",6.79389711324944
"1626","J16","J",505,"interrogative",1,NA,NA,"1","1032999","1034067","J16505","1027.177448",21,19,"FALSE",6.79389711324944
"1627","J16","J",506,"interrogative",1,NA,NA,"1","1032999","1034067","J16506","1027.987889",21,19,"FALSE",6.79389711324944
"1628","J16","J",507,"interrogative",1,NA,NA,"1","1032999","1034067","J16507","1028.952674",21,19,"FALSE",6.79389711324944
"1629","J16","J",513,"declarative",1,NA,NA,"1","1042609","1044611","J16513",NA,21,19,"FALSE",6.79389711324944
"1630","J16","J",540,"interrogative",1,NA,NA,"1","1085985","1086786","J16540","1081.360254",21,19,"FALSE",6.79389711324944
"1631","J16","J",541,"interrogative",1,NA,NA,"1","1085985","1086786","J16541","1082.524064",21,19,"FALSE",6.79389711324944
"1632","J16","J",543,"interrogative",1,NA,NA,"1","1085985","1086786","J16543","1084.860133",21,19,"FALSE",6.79389711324944
"1633","J16","J",564,"interrogative",1,NA,NA,"1","1254587","1261461","J16564","1252.681252",21,19,"FALSE",6.79389711324944
"1634","J16","J",566,"declarative",1,NA,NA,"1","1261461","1261528","J16566",NA,21,19,"FALSE",6.79389711324944
"1635","J16","J",578,"interrogative",1,NA,NA,"1","1356623","1361961","J16578","1341.255586",21,19,"FALSE",6.79389711324944
"1636","J16","J",580,"interrogative",1,NA,NA,"1","1356623","1361961","J16580",NA,21,19,"FALSE",6.79389711324944
"1637","J16","J",581,"interrogative",1,NA,NA,"1","1356623","1361961","J16581","1348.82178",21,19,"FALSE",6.79389711324944
"1638","J16","J",583,"interrogative",1,NA,NA,"1","1356623","1361961","J16583","1351.878424",21,19,"FALSE",6.79389711324944
"1639","J16","J",589,"interrogative",1,NA,NA,"1","1356623","1361961","J16589","1363.145561",21,19,"FALSE",6.79389711324944
"1640","J16","J",592,"interrogative",1,NA,NA,"1","1356623","1361961","J16592","1366.554739",21,19,"FALSE",6.79389711324944
"1641","J16","J",602,"interrogative",1,NA,NA,"1","1384951","1389489","J16602","1379.040336",21,19,"FALSE",6.79389711324944
"1642","J16","J",612,"interrogative",1,NA,NA,"0",NA,NA,"J16612","1403.251285",21,19,"FALSE",6.79389711324944
"1643","J16","J",613,"interrogative",1,NA,NA,"0",NA,NA,"J16613","1408.916474",21,19,"FALSE",6.79389711324944
"1644","J16","J",622,"interrogative",1,NA,NA,"0",NA,NA,"J16622","1423.468781",21,19,"FALSE",6.79389711324944
"1645","J16","J",623,"interrogative",1,NA,NA,"0",NA,NA,"J16623","1425.339408",21,19,"FALSE",6.79389711324944
"1646","J16","J",645,"interrogative",1,NA,NA,"0",NA,NA,"J16645","1505.851095",21,19,"FALSE",6.79389711324944
"1647","J16","J",660,"interrogative",1,NA,NA,"0",NA,NA,"J16660","1553.02376",21,19,"FALSE",6.79389711324944
"1648","J16","J",662,"interrogative",1,NA,NA,"1","1580780","1581281","J16662","1577.649334",21,19,"FALSE",6.79389711324944
"1649","J16","J",681,"interrogative",1,NA,NA,"0",NA,NA,"J16681","1637.722885",21,19,"FALSE",6.79389711324944
"1650","J16","J",682,"interrogative",1,NA,NA,"1","1640940","1641775","J16682","1638.484025",21,19,"FALSE",6.79389711324944
"1651","J16","J",683,"interrogative",1,NA,NA,"1","1640940","1641775","J16683","1640.191774",21,19,"FALSE",6.79389711324944
